# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
FilePageCache.pageFastCacheHits,1746489433817000000,1746489493816000000,0
FilePageCache.totalPageLoadsUs,1746489433817000000,1746489493816000000,0
MappedFileStorage.totalTimeSpentOnMappingUs,1746489433817000000,1746489493816000000,376
StreamlinedBlobStorage.recordsRelocated,1746489433817000000,1746489493816000000,0
FilePageCacheLockFree.housekeeperTurnsDone,1746489433817000000,1746489493816000000,119
MappedFileStorage.totalBytesMapped,1746489433817000000,1746489493816000000,98566144
FilePageCacheLockFree.nativeBytesInUse,1746489433817000000,1746489493816000000,16384
FilePageCacheLockFree.housekeeperTimeSpentMs,1746489433817000000,1746489493816000000,50
FilePageCacheLockFree.totalPagesAllocated,1746489433817000000,1746489493816000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1746489433817000000,1746489493816000000,0
FilePageCache.maxRegisteredFiles,1746489433817000000,1746489493816000000,1102
FilePageCacheLockFree.totalBytesRead,1746489433817000000,1746489493816000000,0
StorageLockContext.competingThreads.avg,1746489433817000000,1746489493816000000,0.0
MappedFileStorage.storages,1746489433817000000,1746489493816000000,6
FilePageCacheLockFree.totalPageAllocationsWaited,1746489433817000000,1746489493816000000,0
DirectByteBufferAllocator.reclaimed,1746489433817000000,1746489493816000000,0
FilePageCacheLockFree.totalHeapBytesAllocated,1746489433817000000,1746489493816000000,0
FilePageCache.disposedBuffers,1746489433817000000,1746489493816000000,0
FilePageCacheLockFree.totalPagesHandedOver,1746489433817000000,1746489493816000000,0
FilePageCacheLockFree.totalPagesReclaimed,1746489433817000000,1746489493816000000,0
FilePageCache.capacityInBytes,1746489433817000000,1746489493816000000,503316478
StorageLockContext.competingThreads.90P,1746489433817000000,1746489493816000000,0
FilePageCache.totalPageDisposalsUs,1746489433817000000,1746489493816000000,0
FilePageCache.pageLoads,1746489433817000000,1746489493816000000,0
StreamlinedBlobStorage.recordsDeleted,1746489433817000000,1746489493816000000,0
FilePageCacheLockFree.totalHeapBytesReclaimed,1746489433817000000,1746489493816000000,0
FileChannelInterruptsRetryer.totalRetriedAttempts,1746489433817000000,1746489493816000000,0
FilePageCacheLockFree.totalClosedStoragesReclaimed,1746489433817000000,1746489493816000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1746489433817000000,1746489493816000000,0
FilePageCacheLockFree.totalPagesRequestsMs,1746489433817000000,1746489493816000000,0
FilePageCache.uncachedFileAccess,1746489433817000000,1746489493816000000,0
FilePageCacheLockFree.totalNativeBytesReclaimed,1746489433817000000,1746489493816000000,0
DirectByteBufferAllocator.hits,1746489433817000000,1746489493816000000,0
StreamlinedBlobStorage.recordsAllocated,1746489433817000000,1746489493816000000,0
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1746489433817000000,1746489493816000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1746489433817000000,1746489493816000000,418414592
MappedFileStorage.totalPagesMapped,1746489433817000000,1746489493816000000,6
FlushQueue.executionTimeAvgNs,1746489433817000000,1746489493816000000,134468.24561403508
FlushQueue.waitingTimeAvgNs,1746489433817000000,1746489493816000000,1763036.1403508773
FlushQueue.waitingTime90PNs,1746489433817000000,1746489493816000000,1220607
AWTEventQueue.eventsDispatched,1746489433817000000,1746489493816000000,116
FlushQueue.queueSizeMax,1746489433817000000,1746489493816000000,5
FlushQueue.waitingTimeMaxNs,1746489433817000000,1746489493816000000,39059455
ReadAction.executionsCount,1746489433817000000,1746489493816000000,56
FlushQueue.tasksExecuted,1746489433817000000,1746489493816000000,114
AWTEventQueue.dispatchTime90PNs,1746489433817000000,1746489493816000000,1941503
AWTEventQueue.dispatchTimeTotalNS,1746489433817000000,1746489493816000000,104254881
AWTEventQueue.dispatchTimeAvgNs,1746489433817000000,1746489493816000000,899586.3448275862
FlushQueue.queueSizeAvg,1746489433817000000,1746489493816000000,0.6052631578947368
FlushQueue.queueSize90P,1746489433817000000,1746489493816000000,3
FlushQueue.executionTime90PNs,1746489433817000000,1746489493816000000,348159
AWTEventQueue.dispatchTimeMaxNs,1746489433817000000,1746489493816000000,39321599
FlushQueue.executionTimeMaxNs,1746489433817000000,1746489493816000000,1392639
WriteAction.executionsCount,1746489433817000000,1746489493816000000,0
workspaceModel.mutableEntityStorage.entities.ms,1746489433817000000,1746489493816000000,0
jps.global.handle.before.change.events.ms,1746489433817000000,1746489493816000000,0
jps.global.get.library.by.name.ms,1746489433817000000,1746489493816000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1746489433817000000,1746489493816000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1746489433817000000,1746489493816000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1746489433817000000,1746489493816000000,0
jps.global.get.library.ms,1746489433817000000,1746489493816000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1746489433817000000,1746489493816000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1746489433817000000,1746489493816000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1746489433817000000,1746489493816000000,0
workspaceModel.load.cache.metadata.from.file.ms,1746489433817000000,1746489493816000000,0
workspaceModel.save.cache.to.file.ms,1746489433817000000,1746489493816000000,0
jps.load.initial.state.ms,1746489433817000000,1746489493816000000,6
jps.global.get.libraries.ms,1746489433817000000,1746489493816000000,0
workspaceModel.global.updates.count,1746489433817000000,1746489493816000000,0
workspaceModel.load.cache.from.file.ms,1746489433817000000,1746489493816000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1746489433817000000,1746489493816000000,0
workspaceModel.global.updates.ms,1746489433817000000,1746489493816000000,0
jps.app.storage.content.writer.save.component.ms,1746489433817000000,1746489493816000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1746489433817000000,1746489493816000000,0
workspaceModel.sync.entities.ms,1746489433817000000,1746489493816000000,0
workspaceModel.global.apply.state.to.project.ms,1746489433817000000,1746489493816000000,0
jps.library.entities.serializer.load.entities.ms,1746489433817000000,1746489493816000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1746489433817000000,1746489493816000000,0
jps.app.storage.content.reader.load.component.ms,1746489433817000000,1746489493816000000,1
jps.global.initialize.library.bridges.after.loading.ms,1746489433817000000,1746489493816000000,0
workspaceModel.mutableEntityStorage.add.diff.ms,1746489433817000000,1746489493816000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1746489433817000000,1746489493816000000,0
jps.global.initialize.library.bridges.ms,1746489433817000000,1746489493816000000,0
jps.library.entities.serializer.save.entities.ms,1746489433817000000,1746489493816000000,0
jps.global.handle.changed.events.ms,1746489433817000000,1746489493816000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1746489433817000000,1746489493816000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1746489433817000000,1746489493816000000,0
jps.save.global.entities.ms,1746489433817000000,1746489493816000000,46
workspaceModel.mutableEntityStorage.resolve.ms,1746489433817000000,1746489493816000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1746489433817000000,1746489493816000000,0
IndexesFlusher.totalFlushesRetried,1746489493816000000,1746489553817000000,0
IndexesFlusher.totalContentionQuotaSpent,1746489493816000000,1746489553817000000,0
IndexesFlusher.totalFlushes,1746489493816000000,1746489553817000000,58
IndexesFlusher.totalFlushingTimeUs,1746489493816000000,1746489553817000000,425978
FileNameCache.queries,1746489493816000000,1746489553817000000,0
FileNameCache.totalMisses,1746489493816000000,1746489553817000000,0
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1746489493816000000,1746489553817000000,0
FilePageCacheLockFree.totalPagesRequested,1746489493816000000,1746489553817000000,0
FilePageCacheLockFree.heapBytesInUse,1746489493816000000,1746489553817000000,0
DirectByteBufferAllocator.misses,1746489493816000000,1746489553817000000,0
FilePageCacheLockFree.totalBytesWritten,1746489493816000000,1746489553817000000,0
FilePageCacheLockFree.housekeeperTurnsSkipped,1746489493816000000,1746489553817000000,45087
FilePageCacheLockFree.totalNativeBytesAllocated,1746489493816000000,1746489553817000000,0
StorageLockContext.competingThreads.max,1746489493816000000,1746489553817000000,0
FilePageCacheLockFree.totalBytesRequested,1746489493816000000,1746489553817000000,0
FilePageCacheLockFree.totalPagesWritten,1746489493816000000,1746489553817000000,0
FilePageCache.pageHits,1746489493816000000,1746489553817000000,0
FilePageCacheLockFree.totalPagesWriteMs,1746489493816000000,1746489553817000000,0
DirectByteBufferAllocator.disposed,1746489493816000000,1746489553817000000,0
FilePageCacheLockFree.totalPagesReadMs,1746489493816000000,1746489553817000000,0
FilePageCache.maxCacheSizeInBytes,1746489493816000000,1746489553817000000,418398208
FilePageCache.pageFastCacheHits,1746489493816000000,1746489553817000000,0
FilePageCache.totalPageLoadsUs,1746489493816000000,1746489553817000000,0
MappedFileStorage.totalTimeSpentOnMappingUs,1746489493816000000,1746489553817000000,376
StreamlinedBlobStorage.recordsRelocated,1746489493816000000,1746489553817000000,0
FilePageCacheLockFree.housekeeperTurnsDone,1746489493816000000,1746489553817000000,120
MappedFileStorage.totalBytesMapped,1746489493816000000,1746489553817000000,98566144
FilePageCacheLockFree.nativeBytesInUse,1746489493816000000,1746489553817000000,16384
FilePageCacheLockFree.housekeeperTimeSpentMs,1746489493816000000,1746489553817000000,48
FilePageCacheLockFree.totalPagesAllocated,1746489493816000000,1746489553817000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1746489493816000000,1746489553817000000,0
FilePageCache.maxRegisteredFiles,1746489493816000000,1746489553817000000,1102
FilePageCacheLockFree.totalBytesRead,1746489493816000000,1746489553817000000,0
StorageLockContext.competingThreads.avg,1746489493816000000,1746489553817000000,0.0
MappedFileStorage.storages,1746489493816000000,1746489553817000000,6
FilePageCacheLockFree.totalPageAllocationsWaited,1746489493816000000,1746489553817000000,0
DirectByteBufferAllocator.reclaimed,1746489493816000000,1746489553817000000,0
FilePageCacheLockFree.totalHeapBytesAllocated,1746489493816000000,1746489553817000000,0
FilePageCache.disposedBuffers,1746489493816000000,1746489553817000000,0
FilePageCacheLockFree.totalPagesHandedOver,1746489493816000000,1746489553817000000,0
FilePageCacheLockFree.totalPagesReclaimed,1746489493816000000,1746489553817000000,0
FilePageCache.capacityInBytes,1746489493816000000,1746489553817000000,503316478
StorageLockContext.competingThreads.90P,1746489493816000000,1746489553817000000,0
FilePageCache.totalPageDisposalsUs,1746489493816000000,1746489553817000000,0
FilePageCache.pageLoads,1746489493816000000,1746489553817000000,0
StreamlinedBlobStorage.recordsDeleted,1746489493816000000,1746489553817000000,0
FilePageCacheLockFree.totalHeapBytesReclaimed,1746489493816000000,1746489553817000000,0
FileChannelInterruptsRetryer.totalRetriedAttempts,1746489493816000000,1746489553817000000,0
FilePageCacheLockFree.totalClosedStoragesReclaimed,1746489493816000000,1746489553817000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1746489493816000000,1746489553817000000,0
FilePageCacheLockFree.totalPagesRequestsMs,1746489493816000000,1746489553817000000,0
FilePageCache.uncachedFileAccess,1746489493816000000,1746489553817000000,0
FilePageCacheLockFree.totalNativeBytesReclaimed,1746489493816000000,1746489553817000000,0
DirectByteBufferAllocator.hits,1746489493816000000,1746489553817000000,0
StreamlinedBlobStorage.recordsAllocated,1746489493816000000,1746489553817000000,0
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1746489493816000000,1746489553817000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1746489493816000000,1746489553817000000,418414592
MappedFileStorage.totalPagesMapped,1746489493816000000,1746489553817000000,6
FlushQueue.executionTimeAvgNs,1746489493816000000,1746489553817000000,78971.73333333334
FlushQueue.waitingTimeAvgNs,1746489493816000000,1746489553817000000,458675.2
FlushQueue.waitingTime90PNs,1746489493816000000,1746489553817000000,507903
AWTEventQueue.eventsDispatched,1746489493816000000,1746489553817000000,72
FlushQueue.queueSizeMax,1746489493816000000,1746489553817000000,0
FlushQueue.waitingTimeMaxNs,1746489493816000000,1746489553817000000,12648447
ReadAction.executionsCount,1746489493816000000,1746489553817000000,0
FlushQueue.tasksExecuted,1746489493816000000,1746489553817000000,60
AWTEventQueue.dispatchTime90PNs,1746489493816000000,1746489553817000000,337919
AWTEventQueue.dispatchTimeTotalNS,1746489493816000000,1746489553817000000,12863376
AWTEventQueue.dispatchTimeAvgNs,1746489493816000000,1746489553817000000,178666.66666666666
FlushQueue.queueSizeAvg,1746489493816000000,1746489553817000000,0.0
FlushQueue.queueSize90P,1746489493816000000,1746489553817000000,0
FlushQueue.executionTime90PNs,1746489493816000000,1746489553817000000,136191
AWTEventQueue.dispatchTimeMaxNs,1746489493816000000,1746489553817000000,552959
FlushQueue.executionTimeMaxNs,1746489493816000000,1746489553817000000,483327
WriteAction.executionsCount,1746489493816000000,1746489553817000000,0
workspaceModel.mutableEntityStorage.entities.ms,1746489493816000000,1746489553817000000,0
jps.global.handle.before.change.events.ms,1746489493816000000,1746489553817000000,0
jps.global.get.library.by.name.ms,1746489493816000000,1746489553817000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1746489493816000000,1746489553817000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1746489493816000000,1746489553817000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1746489493816000000,1746489553817000000,0
jps.global.get.library.ms,1746489493816000000,1746489553817000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1746489493816000000,1746489553817000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1746489493816000000,1746489553817000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1746489493816000000,1746489553817000000,0
workspaceModel.load.cache.metadata.from.file.ms,1746489493816000000,1746489553817000000,0
workspaceModel.save.cache.to.file.ms,1746489493816000000,1746489553817000000,0
jps.load.initial.state.ms,1746489493816000000,1746489553817000000,6
jps.global.get.libraries.ms,1746489493816000000,1746489553817000000,0
workspaceModel.global.updates.count,1746489493816000000,1746489553817000000,0
workspaceModel.load.cache.from.file.ms,1746489493816000000,1746489553817000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1746489493816000000,1746489553817000000,0
workspaceModel.global.updates.ms,1746489493816000000,1746489553817000000,0
jps.app.storage.content.writer.save.component.ms,1746489493816000000,1746489553817000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1746489493816000000,1746489553817000000,0
workspaceModel.sync.entities.ms,1746489493816000000,1746489553817000000,0
workspaceModel.global.apply.state.to.project.ms,1746489493816000000,1746489553817000000,0
jps.library.entities.serializer.load.entities.ms,1746489493816000000,1746489553817000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1746489493816000000,1746489553817000000,0
jps.app.storage.content.reader.load.component.ms,1746489493816000000,1746489553817000000,1
jps.global.initialize.library.bridges.after.loading.ms,1746489493816000000,1746489553817000000,0
workspaceModel.mutableEntityStorage.add.diff.ms,1746489493816000000,1746489553817000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1746489493816000000,1746489553817000000,0
jps.global.initialize.library.bridges.ms,1746489493816000000,1746489553817000000,0
jps.library.entities.serializer.save.entities.ms,1746489493816000000,1746489553817000000,0
jps.global.handle.changed.events.ms,1746489493816000000,1746489553817000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1746489493816000000,1746489553817000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1746489493816000000,1746489553817000000,0
jps.save.global.entities.ms,1746489493816000000,1746489553817000000,46
workspaceModel.mutableEntityStorage.resolve.ms,1746489493816000000,1746489553817000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1746489493816000000,1746489553817000000,0
FilePageCacheLockFree.totalPagesRequested,1746489553817000000,1746489559297000000,0
FilePageCacheLockFree.heapBytesInUse,1746489553817000000,1746489559297000000,0
DirectByteBufferAllocator.misses,1746489553817000000,1746489559297000000,0
FilePageCacheLockFree.totalBytesWritten,1746489553817000000,1746489559297000000,0
FilePageCacheLockFree.housekeeperTurnsSkipped,1746489553817000000,1746489559297000000,3913
FilePageCacheLockFree.totalNativeBytesAllocated,1746489553817000000,1746489559297000000,0
StorageLockContext.competingThreads.max,1746489553817000000,1746489559297000000,0
FilePageCacheLockFree.totalBytesRequested,1746489553817000000,1746489559297000000,0
FilePageCacheLockFree.totalPagesWritten,1746489553817000000,1746489559297000000,0
FilePageCache.pageHits,1746489553817000000,1746489559297000000,0
FilePageCacheLockFree.totalPagesWriteMs,1746489553817000000,1746489559297000000,0
DirectByteBufferAllocator.disposed,1746489553817000000,1746489559297000000,359
FilePageCacheLockFree.totalPagesReadMs,1746489553817000000,1746489559297000000,0
FilePageCache.maxCacheSizeInBytes,1746489553817000000,1746489559297000000,418398208
FilePageCache.pageFastCacheHits,1746489553817000000,1746489559297000000,29
FilePageCache.totalPageLoadsUs,1746489553817000000,1746489559297000000,0
FilePageCacheLockFree.housekeeperTurnsDone,1746489553817000000,1746489559297000000,13
FilePageCacheLockFree.nativeBytesInUse,1746489553817000000,1746489559297000000,0
FilePageCacheLockFree.housekeeperTimeSpentMs,1746489553817000000,1746489559297000000,6
FilePageCacheLockFree.totalPagesAllocated,1746489553817000000,1746489559297000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1746489553817000000,1746489559297000000,0
FilePageCache.maxRegisteredFiles,1746489553817000000,1746489559297000000,1102
FilePageCacheLockFree.totalBytesRead,1746489553817000000,1746489559297000000,0
StorageLockContext.competingThreads.avg,1746489553817000000,1746489559297000000,0.0
FilePageCacheLockFree.totalPageAllocationsWaited,1746489553817000000,1746489559297000000,0
DirectByteBufferAllocator.reclaimed,1746489553817000000,1746489559297000000,44
FilePageCacheLockFree.totalHeapBytesAllocated,1746489553817000000,1746489559297000000,0
FilePageCache.disposedBuffers,1746489553817000000,1746489559297000000,401
FilePageCacheLockFree.totalPagesHandedOver,1746489553817000000,1746489559297000000,0
FilePageCacheLockFree.totalPagesReclaimed,1746489553817000000,1746489559297000000,2
FilePageCache.capacityInBytes,1746489553817000000,1746489559297000000,503316478
StorageLockContext.competingThreads.90P,1746489553817000000,1746489559297000000,0
FilePageCache.totalPageDisposalsUs,1746489553817000000,1746489559297000000,0
FilePageCache.pageLoads,1746489553817000000,1746489559297000000,0
FilePageCacheLockFree.totalHeapBytesReclaimed,1746489553817000000,1746489559297000000,0
FileChannelInterruptsRetryer.totalRetriedAttempts,1746489553817000000,1746489559297000000,0
FilePageCacheLockFree.totalClosedStoragesReclaimed,1746489553817000000,1746489559297000000,2
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1746489553817000000,1746489559297000000,41975808
FilePageCacheLockFree.totalPagesRequestsMs,1746489553817000000,1746489559297000000,0
FilePageCache.uncachedFileAccess,1746489553817000000,1746489559297000000,0
FilePageCacheLockFree.totalNativeBytesReclaimed,1746489553817000000,1746489559297000000,16384
DirectByteBufferAllocator.hits,1746489553817000000,1746489559297000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1746489553817000000,1746489559297000000,41975808
AWTEventQueue.dispatchTimeTotalNS,1746489553817000000,1746489559297000000,136467019
workspaceModel.mutableEntityStorage.entities.ms,1746489553817000000,1746489559297000000,0
jps.global.handle.before.change.events.ms,1746489553817000000,1746489559297000000,0
jps.global.get.library.by.name.ms,1746489553817000000,1746489559297000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1746489553817000000,1746489559297000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1746489553817000000,1746489559297000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1746489553817000000,1746489559297000000,0
jps.global.get.library.ms,1746489553817000000,1746489559297000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1746489553817000000,1746489559297000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1746489553817000000,1746489559297000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1746489553817000000,1746489559297000000,0
workspaceModel.load.cache.metadata.from.file.ms,1746489553817000000,1746489559297000000,0
workspaceModel.save.cache.to.file.ms,1746489553817000000,1746489559297000000,0
jps.load.initial.state.ms,1746489553817000000,1746489559297000000,6
jps.global.get.libraries.ms,1746489553817000000,1746489559297000000,1
workspaceModel.global.updates.count,1746489553817000000,1746489559297000000,0
workspaceModel.load.cache.from.file.ms,1746489553817000000,1746489559297000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1746489553817000000,1746489559297000000,0
workspaceModel.global.updates.ms,1746489553817000000,1746489559297000000,0
jps.app.storage.content.writer.save.component.ms,1746489553817000000,1746489559297000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1746489553817000000,1746489559297000000,0
workspaceModel.sync.entities.ms,1746489553817000000,1746489559297000000,0
workspaceModel.global.apply.state.to.project.ms,1746489553817000000,1746489559297000000,0
jps.library.entities.serializer.load.entities.ms,1746489553817000000,1746489559297000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1746489553817000000,1746489559297000000,0
jps.app.storage.content.reader.load.component.ms,1746489553817000000,1746489559297000000,1
jps.global.initialize.library.bridges.after.loading.ms,1746489553817000000,1746489559297000000,0
workspaceModel.mutableEntityStorage.add.diff.ms,1746489553817000000,1746489559297000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1746489553817000000,1746489559297000000,0
jps.global.initialize.library.bridges.ms,1746489553817000000,1746489559297000000,0
jps.library.entities.serializer.save.entities.ms,1746489553817000000,1746489559297000000,0
jps.global.handle.changed.events.ms,1746489553817000000,1746489559297000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1746489553817000000,1746489559297000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1746489553817000000,1746489559297000000,0
jps.save.global.entities.ms,1746489553817000000,1746489559297000000,48
workspaceModel.mutableEntityStorage.resolve.ms,1746489553817000000,1746489559297000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1746489553817000000,1746489559297000000,0
